date	max	min	mean	stdev
956	366.00	199.00	246.63	848.40
957	366.00	206.00	254.27	1129.54
958	366.00	212.00	253.57	926.90
959	366.00	203.00	254.98	959.51
960	366.00	203.00	260.89	1118.15
961	366.00	203.00	262.10	1009.80
962	366.00	205.00	264.14	1032.70
963	366.00	205.00	266.87	936.88
964	366.00	216.00	263.36	751.16
965	366.00	216.00	263.60	813.19
966	366.00	219.00	265.57	579.12
967	366.00	219.00	265.06	746.35
968	366.00	220.00	266.82	723.15
969	366.00	223.00	267.26	798.91
970	366.00	228.00	271.44	697.55
971	368.00	226.00	271.63	650.24
972	368.00	217.00	271.95	666.27
973	368.00	226.00	276.38	625.47
974	369.00	224.00	274.69	746.75
975	369.00	224.00	273.55	696.45
976	369.00	223.00	275.58	795.54
977	369.00	225.00	277.13	812.90
978	369.00	219.00	273.88	756.79
979	369.00	228.00	273.40	693.28
980	369.00	222.00	271.90	642.49
981	369.00	226.00	272.01	599.05
982	371.00	228.00	275.55	700.66
983	371.00	225.00	277.00	629.24
984	371.00	221.00	273.62	661.83
985	371.00	226.00	273.54	637.44
986	371.00	210.00	270.38	535.98
987	371.00	231.00	269.06	491.38
988	371.00	223.00	269.42	512.22
989	371.00	220.00	269.37	516.24
990	371.00	226.00	270.00	610.12
991	371.00	230.00	267.89	552.46
992	371.00	231.00	267.50	550.15
993	371.00	214.00	268.04	624.61
994	371.00	219.00	269.06	735.10
995	371.00	230.00	270.88	747.26
996	371.00	222.00	271.56	711.52
997	371.00	224.00	272.80	744.73
998	371.00	208.00	272.02	820.65
999	371.00	227.00	275.25	900.70
1000	373.00	229.00	273.67	758.79
1001	373.00	221.00	272.73	750.19
1002	373.00	227.00	272.26	574.13
1003	373.00	223.00	268.40	610.89
1004	373.00	227.00	268.57	610.63
1005	373.00	221.00	265.21	580.19
1006	373.00	225.00	266.43	683.50
1007	373.00	228.00	268.63	797.74
1008	373.00	227.00	266.18	648.44
1009	373.00	223.00	266.96	679.56
1010	373.00	224.00	264.60	719.05
1011	373.00	223.00	264.37	722.06
1012	373.00	218.00	263.60	581.69
1013	373.00	216.00	262.44	633.86
1014	373.00	210.00	264.43	775.04
1015	373.00	210.00	262.62	634.79
1016	373.00	215.00	264.99	735.31
1017	373.00	215.00	265.67	782.07
1018	373.00	227.00	268.35	856.31
1019	373.00	225.00	267.30	738.91
1020	373.00	216.00	261.43	524.97
1021	373.00	217.00	262.58	584.51
1022	373.00	217.00	263.51	692.77
1023	373.00	220.00	263.32	674.92
1024	373.00	221.00	263.81	650.36
1025	373.00	223.00	264.44	654.32
1026	373.00	213.00	263.68	707.50
1027	373.00	210.00	265.40	822.69
1028	373.00	213.00	262.81	664.89
1029	373.00	213.00	263.58	746.77
1030	373.00	220.00	261.96	645.12
1031	373.00	217.00	264.72	697.02
1032	373.00	214.00	266.44	765.05
1033	373.00	212.00	267.29	642.35
1034	373.00	212.00	264.01	532.83
1035	373.00	227.00	263.81	568.44
1036	373.00	228.00	263.88	600.90
1037	373.00	217.00	262.20	616.23
1038	373.00	220.00	260.55	533.05
1039	373.00	207.00	258.48	449.28
1040	373.00	220.00	255.63	445.61
1041	373.00	216.00	254.25	490.72
1042	373.00	214.00	255.07	551.58
1043	373.00	214.00	252.90	457.76
1044	373.00	215.00	253.95	577.88
1045	373.00	208.00	254.62	652.80
1046	373.00	215.00	257.81	839.19
1047	373.00	204.00	259.62	928.54
1048	373.00	211.00	256.02	732.39
1049	373.00	208.00	255.06	690.16
1050	373.00	212.00	254.96	596.94
1051	373.00	210.00	253.63	661.92
1052	373.00	208.00	253.38	640.19
1053	373.00	208.00	253.03	675.01
1054	373.00	213.00	254.12	802.92
1055	373.00	216.00	258.35	860.22
1056	373.00	213.00	258.08	776.26
1057	373.00	215.00	256.00	590.88
1058	373.00	212.00	255.23	711.02
1059	373.00	205.00	253.22	560.03
1060	373.00	201.00	251.78	655.85
1061	373.00	212.00	251.04	517.18
1062	373.00	215.00	252.40	536.40
1063	373.00	217.00	252.22	536.09
1064	373.00	208.00	252.96	540.73
1065	373.00	211.00	253.91	619.00
1066	373.00	205.00	253.41	647.46
1067	373.00	212.00	255.72	898.74
1068	373.00	211.00	255.12	867.88
1069	373.00	211.00	258.14	905.40
1070	373.00	209.00	257.76	755.34
1071	373.00	209.00	261.81	975.47
1072	373.00	212.00	264.94	1047.21
1073	373.00	213.00	263.52	950.47
1074	373.00	203.00	268.07	1274.21
1075	373.00	200.00	272.35	1037.73
1076	373.00	211.00	274.69	903.16
1077	373.00	222.00	271.88	789.96
1078	373.00	213.00	271.66	864.16
1079	373.00	221.00	272.11	734.93
1080	373.00	218.00	273.43	763.30
1081	373.00	218.00	273.71	658.28
1082	373.00	218.00	273.49	749.68
1083	373.00	209.00	271.59	838.69
1084	373.00	228.00	271.39	798.13
1085	373.00	223.00	269.10	596.65
1086	373.00	227.00	269.21	662.28
1087	373.00	204.00	268.29	610.89
1088	373.00	216.00	267.93	652.56
1089	373.00	216.00	268.87	546.69
1090	373.00	218.00	265.49	621.77
1091	373.00	224.00	265.51	759.65
1092	373.00	216.00	268.74	815.55
1093	374.00	218.00	267.79	692.73
1094	374.00	210.00	268.14	674.97
1095	374.00	223.00	271.05	710.85
1096	374.00	223.00	272.25	711.98
1097	374.00	224.00	275.56	722.05
1098	374.00	223.00	272.44	644.45
1099	374.00	224.00	273.87	613.38
1100	374.00	223.00	270.46	494.43
1101	374.00	222.00	269.24	475.54
1102	374.00	222.00	271.12	577.98
1103	374.00	227.00	270.62	588.41
1104	374.00	227.00	271.77	655.77
1105	374.00	222.00	270.19	593.47
1106	374.00	227.00	268.19	441.88
1107	374.00	221.00	269.01	595.09
1108	374.00	227.00	267.21	548.80
1109	374.00	219.00	264.94	537.27
1110	374.00	221.00	267.37	605.00
1111	374.00	214.00	266.29	453.37
1112	374.00	220.00	267.26	472.35
1113	374.00	223.00	265.00	523.99
1114	374.00	223.00	262.65	488.14
1115	374.00	220.00	262.39	503.38
1116	374.00	223.00	263.18	521.26
1117	374.00	221.00	262.00	577.77
1118	374.00	218.00	265.24	809.97
1119	374.00	220.00	264.17	693.78
1120	375.00	219.00	267.50	842.10
1121	375.00	219.00	265.95	608.27
1122	375.00	219.00	264.32	556.08
1123	375.00	222.00	264.43	557.88
1124	375.00	221.00	265.69	610.97
1125	375.00	220.00	265.22	688.83
1126	375.00	222.00	267.14	804.69
1127	375.00	216.00	266.19	657.48
1128	376.00	219.00	264.81	745.68
1129	376.00	223.00	267.00	874.02
1130	376.00	221.00	267.75	795.47
1131	376.00	221.00	270.29	759.20
1132	376.00	225.00	268.12	543.46
1133	376.00	225.00	269.41	699.54
1134	376.00	226.00	270.61	709.47
1135	376.00	214.00	270.93	807.95
1136	376.00	217.00	270.05	822.20
1137	376.00	219.00	270.55	804.67
1138	376.00	216.00	274.24	1065.30
1139	376.00	219.00	273.61	706.36
1140	376.00	216.00	272.53	718.34
1141	376.00	223.00	271.21	614.51
1142	376.00	224.00	268.62	711.90
1143	376.00	224.00	271.36	895.85
1144	376.00	213.00	268.76	623.03
1145	376.00	218.00	270.14	680.25
1146	376.00	218.00	268.77	739.33
1147	376.00	214.00	267.61	835.61
1148	376.00	214.00	269.93	872.57
1149	376.00	217.00	266.54	782.65
1150	376.00	211.00	265.09	705.61
1151	376.00	217.00	267.63	668.65
1152	376.00	217.00	267.20	596.83
1153	376.00	221.00	268.25	807.41
1154	376.00	223.00	268.63	1000.65
1155	376.00	223.00	268.17	804.10
1156	376.00	217.00	268.27	711.40
1157	376.00	221.00	268.36	686.82
1158	376.00	221.00	269.56	793.64
1159	376.00	226.00	267.54	739.02
1160	376.00	223.00	270.01	703.91
1161	376.00	229.00	270.89	620.39
1162	376.00	230.00	270.36	630.07
1163	376.00	226.00	270.02	657.44
1164	376.00	229.00	274.06	881.11
1165	376.00	223.00	269.72	693.34
1166	376.00	228.00	271.73	747.58
1167	376.00	228.00	271.38	600.69
1168	376.00	222.00	269.50	711.56
1169	376.00	221.00	269.87	629.51
1170	376.00	235.00	268.85	604.82
1171	376.00	212.00	267.06	520.51
1172	376.00	225.00	265.27	523.59
1173	376.00	225.00	264.62	651.62
1174	377.00	209.00	265.41	830.71
1175	377.00	213.00	264.50	877.44
1176	377.00	222.00	266.50	883.75
1177	377.00	222.00	267.37	722.23
1178	377.00	219.00	267.05	560.22
1179	377.00	219.00	266.32	708.42
1180	377.00	221.00	264.23	601.94
1181	377.00	220.00	264.90	637.69
1182	377.00	221.00	265.27	799.77
1183	377.00	216.00	263.79	880.26
1184	377.00	216.00	265.62	881.62
1185	377.00	218.00	267.43	881.21
1186	378.00	213.00	270.17	1016.54
1187	378.00	214.00	265.59	789.48
1188	378.00	203.00	264.99	777.51
1189	378.00	214.00	263.21	632.17
1190	378.00	224.00	262.61	571.55
1191	378.00	215.00	264.35	579.04
1192	378.00	221.00	266.24	668.42
1193	378.00	227.00	266.96	646.47
1194	378.00	229.00	268.77	653.71
1195	378.00	211.00	266.18	666.03
1196	378.00	211.00	267.12	860.01
1197	383.00	211.00	271.42	1211.51
1198	383.00	222.00	271.99	1015.87
1199	383.00	222.00	271.73	1017.35
1200	383.00	213.00	271.70	1036.61
1201	383.00	217.00	273.35	973.56
1202	383.00	214.00	270.03	810.74
1203	383.00	214.00	269.85	717.05
1204	383.00	225.00	270.89	804.67
1205	383.00	221.00	270.17	743.55
1206	383.00	226.00	268.87	682.06
1207	383.00	227.00	267.78	661.39
1208	383.00	223.00	269.36	625.27
1209	383.00	225.00	270.50	636.06
1210	383.00	220.00	270.07	664.42
1211	383.00	233.00	269.43	536.41
1212	383.00	230.00	267.55	642.10
1213	383.00	222.00	268.02	719.53
1214	383.00	223.00	267.21	790.31
1215	383.00	227.00	266.81	829.39
1216	383.00	230.00	267.31	732.89
1217	383.00	215.00	266.84	725.62
1218	383.00	219.00	265.43	603.11
1219	383.00	220.00	264.38	580.92
1220	383.00	219.00	265.89	599.46
1221	383.00	219.00	265.67	696.29
1222	383.00	229.00	265.79	467.84
1223	383.00	225.00	265.43	502.17
1224	383.00	214.00	265.54	621.68
1225	383.00	211.00	264.31	705.44
1226	383.00	224.00	265.50	727.65
1227	383.00	223.00	265.00	751.74
1228	383.00	224.00	265.23	662.93
1229	383.00	220.00	265.54	784.94
1230	383.00	202.00	263.99	766.50
1231	383.00	211.00	262.07	675.28
1232	383.00	211.00	266.60	985.28
1233	383.00	211.00	269.75	1066.38
1234	385.00	208.00	266.56	977.01
1235	386.00	208.00	265.36	752.41
1236	386.00	208.00	267.15	693.84
1237	386.00	217.00	268.17	804.11
1238	386.00	225.00	269.01	987.18
1239	386.00	219.00	272.48	1049.29
1240	386.00	213.00	272.16	967.26
1241	386.00	213.00	272.14	796.75
1242	386.00	225.00	275.25	769.94
1243	386.00	219.00	272.76	623.61
1244	386.00	222.00	276.17	795.03
1245	386.00	230.00	275.92	715.48
1246	386.00	223.00	271.58	674.20
1247	386.00	222.00	268.88	676.86
1248	386.00	220.00	267.46	661.01
1249	386.00	224.00	268.22	583.38
1250	386.00	219.00	270.85	748.60
1251	386.00	228.00	269.31	601.67
1252	386.00	218.00	270.65	731.76
1253	386.00	220.00	274.32	854.77
1254	386.00	221.00	275.19	900.41
1255	386.00	223.00	278.25	1001.88
1256	386.00	220.00	275.55	739.55
1257	386.00	221.00	276.83	903.28
1258	386.00	221.00	278.31	969.01
1259	386.00	212.00	280.19	894.76
1260	386.00	226.00	282.34	967.50
1261	386.00	230.00	280.23	775.23
1262	386.00	219.00	274.68	649.92
1263	386.00	222.00	275.25	652.09
1264	386.00	222.00	272.18	550.62
1265	386.00	225.00	272.73	669.79
1266	386.00	217.00	274.35	714.63
1267	386.00	232.00	277.35	863.50
1268	386.00	235.00	277.36	905.50
1269	386.00	226.00	275.00	704.16
1270	386.00	220.00	273.41	682.45
1271	386.00	231.00	271.77	637.12
1272	386.00	229.00	271.56	682.26
1273	386.00	230.00	275.43	820.31
1274	386.00	229.00	276.25	841.80
1275	386.00	226.00	274.48	781.74
1276	386.00	218.00	276.57	809.68
1277	386.00	218.00	280.00	905.74
1278	386.00	225.00	280.02	872.21
1279	386.00	219.00	279.43	659.39
1280	386.00	219.00	281.81	890.01
1281	386.00	221.00	285.91	1146.12
1282	386.00	219.00	290.85	1182.65
1283	386.00	224.00	292.21	1069.65
1284	386.00	220.00	292.20	987.01
1285	387.00	228.00	292.12	902.45
1286	387.00	238.00	295.01	849.40
1287	387.00	220.00	290.31	820.65
1288	387.00	233.00	289.36	749.65
1289	387.00	233.00	293.02	896.44
1290	387.00	241.00	292.21	745.21
1291	387.00	242.00	294.68	754.18
1292	387.00	229.00	295.72	717.22
1293	387.00	226.00	292.29	744.06
1294	387.00	210.00	294.80	938.77
1295	387.00	212.00	297.30	899.17
1296	387.00	239.00	298.74	860.33
1297	387.00	230.00	297.66	771.90
1298	387.00	243.00	297.65	578.02
1299	387.00	242.00	298.11	623.42
1300	387.00	249.00	294.98	497.79
1301	387.00	245.00	294.00	543.89
1302	387.00	245.00	295.55	616.19
1303	387.00	249.00	293.61	551.17
1304	387.00	245.00	293.98	543.78
1305	387.00	245.00	295.63	629.33
1306	387.00	257.00	292.85	480.46
1307	387.00	248.00	291.73	561.26
1308	387.00	248.00	292.23	641.80
1309	387.00	248.00	293.29	628.11
1310	388.00	248.00	296.59	707.33
1311	388.00	244.00	297.98	792.23
1312	388.00	235.00	295.84	798.12
1313	388.00	242.00	296.20	750.55
1314	388.00	242.00	296.73	708.57
1315	388.00	252.00	296.88	574.87
1316	388.00	252.00	298.66	682.85
1317	388.00	245.00	299.79	658.69
1318	388.00	245.00	298.43	601.16
1319	388.00	254.00	295.84	588.27
1320	388.00	255.00	293.66	494.84
1321	388.00	248.00	294.11	520.95
1322	388.00	248.00	293.12	579.83
1323	388.00	245.00	290.73	501.54
1324	389.00	248.00	291.46	526.61
1325	389.00	241.00	289.25	494.24
1326	389.00	246.00	287.45	533.64
1327	389.00	246.00	287.74	556.29
1328	389.00	250.00	287.36	544.28
1329	389.00	242.00	286.57	608.32
1330	390.00	241.00	287.77	736.44
1331	390.00	240.00	288.35	786.64
1332	390.00	245.00	291.20	832.08
1333	393.00	241.00	295.19	1131.79
1334	393.00	241.00	294.77	1150.73
1335	393.00	239.00	297.92	1060.04
1336	393.00	242.00	298.68	899.87
1337	393.00	244.00	298.79	918.38
1338	393.00	242.00	299.19	919.39
1339	393.00	249.00	302.54	788.17
1340	393.00	256.00	304.10	705.73
1341	393.00	256.00	303.51	607.56
1342	393.00	256.00	302.75	690.48
1343	393.00	250.00	301.93	741.93
1344	393.00	244.00	297.84	687.56
1345	393.00	253.00	299.30	638.03
1346	393.00	248.00	297.06	625.57
1347	393.00	234.00	293.83	557.13
1348	393.00	243.00	294.12	614.77
1349	393.00	237.00	292.73	582.13
1350	393.00	239.00	288.00	532.19
1351	393.00	242.00	286.39	564.87
1352	393.00	236.00	283.04	507.19
1353	393.00	245.00	285.94	593.51
1354	393.00	240.00	283.86	493.24
1355	393.00	240.00	281.62	557.76
1356	393.00	244.00	281.69	661.34
1357	393.00	242.00	283.70	681.09
1358	393.00	241.00	282.54	632.03
1359	393.00	230.00	281.31	569.76
1360	393.00	240.00	283.07	502.54
1361	393.00	241.00	280.52	457.98
1362	393.00	240.00	281.43	527.52
1363	393.00	243.00	282.23	538.96
1364	393.00	239.00	281.75	514.20
1365	393.00	234.00	279.44	525.88
1366	393.00	236.00	278.38	486.27
1367	393.00	236.00	277.02	622.41
1368	393.00	229.00	279.89	703.84
1369	393.00	225.00	280.99	787.06
1370	393.00	232.00	279.20	675.75
1371	393.00	231.00	281.89	665.76
1372	393.00	235.00	280.29	665.72
1373	393.00	237.00	278.35	535.25
1374	393.00	234.00	277.98	602.72
1375	393.00	238.00	280.30	670.51
1376	393.00	239.00	281.54	685.56
1377	393.00	237.00	283.11	632.20
1378	393.00	239.00	281.45	600.78
1379	393.00	237.00	280.78	620.57
1380	393.00	239.00	281.78	594.62
1381	393.00	242.00	278.94	593.04
1382	393.00	234.00	277.25	588.06
1383	393.00	233.00	277.36	826.06
1384	393.00	227.00	278.16	854.12
1385	393.00	236.00	275.05	539.69
1386	393.00	226.00	274.35	820.61
1387	393.00	227.00	276.44	790.83
1388	393.00	227.00	278.50	1063.63
1389	393.00	227.00	283.01	1177.63
1390	393.00	228.00	283.00	895.27
1391	393.00	228.00	285.25	1029.43
1392	393.00	229.00	283.81	809.10
1393	393.00	228.00	283.92	730.76
1394	393.00	236.00	284.24	706.35
1395	393.00	229.00	285.14	839.23
1396	393.00	234.00	284.67	858.17
1397	393.00	231.00	285.56	836.38
1398	393.00	236.00	283.85	734.23
1399	393.00	240.00	285.42	659.17
1400	393.00	238.00	284.93	803.96
1401	393.00	238.00	285.74	797.91
1402	393.00	234.00	289.21	854.07
1403	393.00	239.00	290.03	702.08
1404	393.00	241.00	290.87	732.03
1405	393.00	227.00	288.20	735.51
1406	393.00	249.00	288.55	639.90
1407	393.00	233.00	290.31	688.89
1408	393.00	243.00	292.44	638.62
1409	393.00	240.00	292.62	559.73
1410	393.00	244.00	291.36	567.43
1411	393.00	236.00	291.95	559.34
1412	393.00	236.00	289.48	552.08
1413	393.00	241.00	290.89	673.44
1414	393.00	243.00	286.48	443.77
1415	393.00	239.00	284.10	402.41
1416	393.00	240.00	281.80	356.24
1417	393.00	239.00	282.38	477.05
1418	393.00	236.00	281.38	505.53
1419	393.00	236.00	280.97	640.78
1420	393.00	238.00	280.42	909.19
1421	393.00	239.00	280.51	709.74
1422	393.00	230.00	282.57	893.86
1423	393.00	236.00	282.42	861.72
1424	393.00	224.00	282.87	918.62
1425	393.00	231.00	280.94	643.06
1426	393.00	224.00	281.83	659.81
1427	393.00	227.00	283.14	725.19
1428	393.00	239.00	282.92	576.60
1429	393.00	239.00	279.34	549.15
1430	393.00	243.00	282.79	623.24
1431	393.00	240.00	284.18	628.95
1432	393.00	243.00	286.26	531.29
1433	393.00	226.00	285.07	555.10
